,Unnamed: 0,date,city,duration,summary,posted,state_idaho,state_utah,Changing,Chevron,Cigar,Circle,Cone,Cross,Cylinder,Diamond,Disk,Egg,Fireball,Flash,Formation,Light,Other,Oval,Rectangle,Sphere,Teardrop,Triangle,Unknown,changing,light,other
33501,33501,7/14/07 20:45,White Bird,2 sec,Bright fast moving object very low in the skymoving west to east.,8/7/07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33502,33502,7/10/07 21:00,Sand Point,24 min,we got on film a very differnt anomalie it looked like a moon then a star burst  and flairs and pulsing it was unbeliveable then just b,8/7/07,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33503,33503,7/1/07 21:55,Lewiston,5 minutes,"I was walking back from my shop to my house and looked up.  The sky was partly overcast, but no rain, a few stars were visible.  My att",8/7/07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33504,33504,6/26/07 16:00,Boise,2-3 minutes,"4 white or cream disk-shaped UFOs in pairs about a minute apart over Boise, Idaho",8/7/07,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33505,33505,6/22/07 01:00,Round Valley,3 to 4 seconds,Large Ball of Blue White Light  Falling Toward Earth,3/4/08,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33506,33506,3/14/07 22:00,Boise,1 hour,"Very bright changing color circle shape object moving slowly east to west over Boise towards Ontario, I got video but my camera was pro",4/27/07,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33507,33507,12/27/06 07:40,Bellevue,2 Seconds,Electric Blue EMP in central IDAHO.,2/1/07,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33508,33508,12/25/06 14:10,Los Angeles,30 seconds,WE SAW A UFO!,3/4/08,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33509,33509,9/11/06 22:06,Boise,4minutes,"Rectangular object,bright lights in front. fainter ones behind, indicating shape longer thanis was wide, with no noise.",10/30/06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33510,33510,8/15/06 17:00,Tensed (near),45 seconds,A small metalic hourglass shaped object slowly rotating and hovering parallel to phone lines and highway,11/28/07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33511,33511,8/1/06 01:00,Idaho Falls,2 mintues,CIGAR UFO RIGHT ABOVE US!!,10/30/06,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33512,33512,7/20/06 05:00,Idaho Falls,20 min,Sphere in Sky,10/30/06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33513,33513,7/19/06 18:33,Nampa,Short,Strange object in photo,10/30/06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33514,33514,7/18/06 23:25,Boise,15 sec.,"We reported this last night, but found a video on your site that better describes what we saw. It looked JUST like this video: http://w",10/30/06,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33515,33515,7/18/06 23:20,Boise,15 sec.,"White/red glowing object, no sound as it moved from the East end of the Boise Valley, south to the north and then dissappearing.",10/30/06,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33516,33516,7/15/06 22:00,Wallace,Several hours,"A small amber colored light in the trees across a large draw in the mountains above Wallace, ID.",8/5/12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33517,33517,7/15/06 20:15,Hailey,10 second,"moving south to north, looked like a superbright meteor, ball of fire, melted away suddenly, fairly slow moving",7/16/06,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33519,33519,6/19/06 12:00,Boise,5-10 minutes,LARGE FAST DISC REPORTED TO MHAFB YEARS AGO,7/16/06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33520,33520,6/15/06 23:52,Buhl,5 minutes,"A triad of star-like lights, arranged in the shape of a miniature Aries, slowly passed from NW to SE in a possible formation.",7/16/06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33521,33521,6/6/06 08:00,Boise,1 min,Large Black Triangle shaped craft seen north of Boise Idaho,7/16/06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33522,33522,6/1/06 21:45,Boise,2-3 min,cigar shaped craft with fire tail.,7/16/06,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33523,33523,6/1/06 21:37,Nampa,3-5 seconds,Incredible fireball breaking up over S/W Idaho,7/16/06,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33524,33524,6/1/06 21:00,Meridian,3seconds,Bright white tail burning east to west parallel to the ground.,7/16/06,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33525,33525,6/1/06 05:00,Meridian,5 min,Bright lights approaching an intersection then dissapearing and green and red lights going into the sky,10/30/06,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33526,33526,5/15/06 18:00,Moscow,35 Seconds,"I was sitting in the passenger's side of the car, and i saw a dark triangular shape in the sky, and then drift in the clouds.",11/28/07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33527,33527,5/13/06 22:05,Twin Falls,ongoing,"Five round white objects, stationery (N,NE,NW) flashing green and red lights above Twin Falls, Idaho.",5/15/06,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33528,33528,5/10/06 01:00,Moscow,4 hours,I was otside studying for a final and was looking up when what was a light at first darted and then instantly came to a stop.,5/15/06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33529,33529,5/9/06 23:40,Lewiston,10+minutes,3 sets of  lights (changing color) in a triangle formation moving slowly over Lewiston valley.,7/16/06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33531,33531,5/7/06 00:00,Idaho Falls,1 minute,A BIG TRIANGULAR  OBJECT,10/30/06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33532,33532,4/29/06 22:13,Idaho Falls,15 seconds,"5 UFOs Viewed Over the Course of 90 Minutes, 3 Saucers and 2 Odd Formations",5/15/06,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33533,33533,4/29/06 01:00,Boise,ongoing,v-shaped light suspende in the sky for long period of time.  ((NUFORC Note:  Possible celestial body.  PD)),5/15/06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33535,33535,3/19/06 22:45,Boise,30 minutes,"Went outside to let pet out and saw in the southwest sky a cluster of lights flashing red, green and blue.  The object did not move but",5/15/06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33536,33536,3/17/06 07:30,Cascade,3 minutes,"On mountain, 5 miles south of Cascade.",3/18/16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33537,33537,3/14/06 14:00,Downey,15 min,The silver shiny object.,6/12/08,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33539,33539,3/2/06 21:00,Mountain Home,10 seconds,Row Of Lights Over Idaho (similar to lights over AZ 3/97),3/11/06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33540,33540,2/18/06 03:32,Boise,2 minutes,Repeated sightings.,3/11/06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33541,33541,2/9/06 18:35,Coeur d'Alene,5 to 10 minutes,"Changing colored lights on object viewed from Dalton Gardens possibly traveling low over Coeur d'Alene, Idaho to the south.",2/14/06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33542,33542,1/5/06 15:00,Idaho (rural),5minutes,"Stationary triangle flying object, silent with double lights at each corner of the triangle.",3/11/06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33543,33543,12/12/05 20:00,Carmen,3/4 second,A very fast bright white ball,12/16/05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33544,33544,11/15/05 23:00,Fernwood,1 hour,more than one person[strangers] have come to my unique viewing mountainside,5/15/06,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33545,33545,11/5/05 22:00,Boise,10 Minutes,"red, white and blue lights",2/14/10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33546,33546,10/15/05 04:00,Ammon,25 minutes,((NUFORC Note:  Possibly not a serious report.  PD))  Black Triangle UFO spotted and had a encounter.…,10/20/05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33547,33547,10/13/05 15:12,Twin Falls,1or 2 Min.,Glowing craft in the day time.,10/20/05,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33548,33548,10/13/05 05:05,Boise,3-4 seconds,Fast and middle-low flying Boomerang with 3 lights and no sound !,10/20/05,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33549,33549,10/9/05 18:00,Garden City,1.min,apple or urn shaped objects flying with birds following a commercial aircraft,10/30/06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33550,33550,9/18/05 21:00,Dalton Gardens,Seconds,Night time view of (possible space craft),10/11/05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33551,33551,9/10/05 12:00,Payette,10 min,two white circles flying and then one hovering.,10/11/05,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33552,33552,9/8/05 21:30,Spirit Lake,2 minutes,Object due north very bright (redish) and stationary then faded and 30 seconds later moved rapidly downward,10/11/05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33553,33553,8/20/05 22:15,Blackfoot,10 minutes,"UFO siting in Blackfoot, Idaho at lecture on flying saucers",10/11/05,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33554,33554,7/15/05 22:00,Nampa,30 mins,"July 2005 Meridian ""field lights"" -- night flights of cropdusters?",9/2/05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33555,33555,7/11/05 23:30,Boise,5 Min,Slow moving light that disappeared,7/13/05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33556,33556,7/11/05 23:25,Challis,2min,"A light flew across the sky to a blinking star, then disappeard.",7/13/05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33557,33557,7/8/05 00:05,Meridian,5 seconds,I was approached by a strang flying light driving home in july.  ((NUFORC Note:  Probably an aerial applicator aircraft.  PD)),7/13/05,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33558,33558,7/8/05 00:05,Meridian,15 seconds,A beaming strong light shined on us and the object flew by.   ((NUFORC Note:  Probably an aerial applicator aircraft.  PD)),7/13/05,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33559,33559,7/4/05 20:05,Pocatello,25 seconds,Craft moved from north to south and then accelerated and disappeared from sight.,9/2/05,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33560,33560,6/30/05 00:00,Twin Falls,30 sec,Bright star that grew larger (approached) and suddenly streaked away at 90degree angle.,10/10/11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33561,33561,6/28/05 02:00,Mullan,1 minute,Weird things happening in the mountians of northern Idaho.,9/2/05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33562,33562,6/19/05 11:00,Burley,15 seconds,the craft was traveling at a high rate of speed the 1st time it appeared. I was quizzical the 1st time I seen it and then it did a 45 t,6/20/05,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33563,33563,5/10/05 17:00,Sandpoint,10 sec.,"A  missile/cigar-shaped object ""suspended"" just below the body of a small jet landing in Sandpoint. ID.",5/11/05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33564,33564,5/3/05 20:30,Riggins,2 evenings,Unbelievable speed and able to stop  and hover with no sound.,5/11/05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33565,33565,4/30/05 05:00,Hayden,10-15 secs.,"someone please report back to me on this case.  It is unusual, in that I have not read too many similar descriptions on your site.P",10/10/11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33566,33566,4/15/05 14:00,Mountain Home,5 minutes,"We were living just outside of Mountain Home on Beet Dump Rd. My son pointed to the sky and yelled for us to look. My husband,myself an",7/22/16,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33567,33567,3/17/05 08:30,Idaho Falls,20-30 minutes,"From my driveway, due South, I observed a ""jetstream"" in the sky and saw a ""plane"" descending rapidly straight down vertical. My initia",5/24/05,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33568,33568,3/10/05 20:05,Emmett,2 to 3 minutes,"Bright red light droping smaller orange lights from underneath, made a u turn heading southeast, dimed then winked out",5/11/05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33569,33569,3/10/05 05:40,Worley,6 min,Vertical Triangular object hovers high above ground.,5/11/05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33570,33570,3/8/05 20:00,Idaho Falls,0.3 second,"It was not a UFO.  It appeared in the southern sky, a comet-like flash, perhaps re-entry of falling debris.  It was brighter than any s",5/11/05,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33571,33571,3/3/05 23:40,Boise,5 mins.,Bright Star Turns into Pitch Black Diamond with blinking lights.,4/16/05,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33572,33572,2/27/05 19:50,Boise,approximately One (1) min,Golden lights formed what appeared to be windows on a large saucer shaped object in the Boise foothills area,4/16/05,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33573,33573,1/2/05 01:00,Melba,2 min,This object was a dark color and had white flash lights with a green color left behind it as it flew,1/27/05,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33574,33574,12/31/04 20:00,Sandpoint,5 minutes,Three small unidentified lights or orbs in very close proximity investigate our firework display.,12/4/17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33575,33575,11/28/04 16:53,Spirit Lake,6 seconds,"While watching International Space Station from Northern Idaho on Nov. 28th, 2004, observed Extremely bright light to the left.",12/3/04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33576,33576,10/13/04 21:40,Twin Falls,1 MIN,two orange lights moving in a straight line with each other disapeard,10/27/04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33577,33577,10/6/04 22:30,Nampa,1 hour,"Bright orange rectangles that turned into a blinking, hovering light, followed by a line of blue and red planes with triangles.",10/27/04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33578,33578,9/23/04 21:54,Twin Falls,3 min,09/23/04 2154 Hours Observed Orange lights in formation of half circle total 8 lights in all,10/27/04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33579,33579,9/22/04 22:10,Marsing,45 min,Spotted UFO in the clear autumn night traveling across the sky in a SE direction toward an Air Force Base,9/29/04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33580,33580,8/22/04 01:00,Boise,30 seconds?,Green Oval Shaped UFO Sighted Near Gowen Air Field US Air Force Base Boise Idaho,4/27/07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33582,33582,7/31/04 02:45,Boise,30 minutes,Strange lights over the Boise foothills (Venus??),8/11/04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33583,33583,7/30/04 21:00,Coeur d'Alene,30 seconds,"I was walking home at dusk on a summer night, when I looked up to the sky, and saw a ball of light, that looked a lot like a star, but",6/9/09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33584,33584,7/20/04,Orofino,10.00pm to 2.00 am,i dont spell or typ all that good if you whant to have some one call me thats ok i dont want to have my name get out saw some werd stuf,7/25/04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33585,33585,7/15/04 13:00,Lewiston,30 seconds,"cylinder-shaped silver-metallic object(s) in a triangle formation (one leading in front,two alomgside behind/close and three objects be",5/24/05,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33586,33586,7/12/04 00:00,Island Park,3 minutes,Object coming out of the sky,8/11/04,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33587,33587,7/10/04 01:00,Blackfoot,10 min,ever since then we started to look up at the sky and where surprised to see how many sighting we were encountering.,10/30/06,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33588,33588,6/27/04 09:30,Boise,~5 minutes,"Black, shiny, shapeless orb over Boise.",7/4/14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33589,33589,5/14/04 22:38,Grand View,8 minutes,Large black triangle at high altitude moving NW to SE at slow rate.,6/4/04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33590,33590,5/6/04 03:45,Boise,few minutes,blueish grey oval spotted in the air,5/10/04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33591,33591,4/15/04 04:00,Hayden,one minute,"Driving south from Hayden, Idaho to Coeur d'Alene, Idaho about 4AM mid-April 2002.I looked over to the east and three star-like obj",6/18/04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33592,33592,4/15/04 01:00,Hayden,10-15 sec,"UFOs may only be intraterrestial, military or other-than-normal occurance, not extraterrestial.",7/5/08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33593,33593,2/12/04 19:30,Post Falls,3 seconds,2 lights travelled from North to South in about 3 seconds @ 7:30 pm on 2-12-04.,3/2/04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33594,33594,12/23/03 07:15,Sandpoint,1.5 hour,light streak in the morning sky that seemed to fall to the earth leaving a spectacular funnel like plume reaching high altitude.,1/17/04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33595,33595,12/19/03 18:00,Boise,4 minutes,This object has well defined colored square lights that moved across back and forth along a horizontal plane.  It's upper and lower se,1/17/04,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33596,33596,12/10/03 22:00,Boise,10 minutes,"This all happened very fast, it seemed like 3 seconds but when I went back in, it was ten minutes.",12/19/03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33597,33597,11/21/03 22:05,Lewiston,20 minutes,"Bright, steady white light with blue and red flashes",12/9/03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33598,33598,11/20/03 19:00,Kuna,5-6min,"Triangular object with pulsating lights hovered near Meridian Rd., then slowly flew off towards Boise, ID",1/17/04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33599,33599,11/8/03 00:05,Marsing,flash then several minute,"While sitting in living room talking about the bible, a brillant flash came through the windows, ran outside seeing meteriors shooting",11/8/03,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33600,33600,10/22/03 20:00,Rockford,ufo sighting,My sister and I were leaving Blackfoot to head out to Aberdeen where Ab-Cent Myndid (local band) was recording a EP. when we came up to,10/31/03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33602,33602,10/13/03 11:50,Pocatello,10sec,disc shape or deffinitly oval shape.,10/15/03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33603,33603,10/10/03 20:05,Grand View,12-15 seconds,Bright light above Mt. Home AFB,10/15/03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33604,33604,8/12/03 02:30,Bruneau,10/20 seconds,Green Orb falling from sky,4/13/10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33605,33605,7/18/03 22:00,Twin Falls,30 minutes,Low flying green orbs,7/23/03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33606,33606,7/17/03 02:00,Sandpoint,5 hours,Object on orbital path around the moon.,7/23/03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33607,33607,7/9/03 23:15,Boise,10 min.,Light formation passes directly over 3 witnesses.,7/16/03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33608,33608,7/3/03 02:30,Pocatello,20 minutes,I was outside on the front porch of my house at about 2:30 am MST basically just cooling off since it was quite warm inside the house.,7/16/03,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33609,33609,6/23/03 22:30,Boise,10 seconds,Extremely bright light that faded to a small red point of light and accelerated rapidly,7/16/03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33610,33610,5/28/03 23:00,Boise,10 seconds,"A rapidly moving ""shimmering shadow"" with orange leading edges",6/3/03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33611,33611,5/22/03 21:00,Grangeville,5-6 minutes,Disc or sphere shaped object - appeared like a very bright star at first,5/27/03,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33612,33612,4/23/03 23:45,Sandpoint,3 seconds,An aqua blue sphere with a long trail shot across the night sky.,4/27/03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33613,33613,3/1/03 21:00,Burley,45 min,"We saw a very large, slow moving craft.",9/24/03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33614,33614,2/24/03 21:45,Twin Falls,30 sec,The blue light light up the sky and then disappeared as if it came out of nowhere.,3/4/03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33615,33615,2/16/03 21:30,Arco,12 seconds,"I was heading sw toward the craters of the moon, and directly ahead I saw what I thought was a star falling from the sky. It was larger",2/25/03,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33616,33616,2/10/03 06:15,Grangeville,5 minutes,"3 separate lights, 1moved in ""S"" design, stop mid flight and start again, another colorful and curved flight also stopped",2/11/03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33617,33617,2/9/03 23:00,Grangeville,1 minute,At first looked like falling star but stopped and hovered then moved off again and disapeared,2/11/03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33618,33618,2/8/03 19:50,Sandpoint,5 seconds,Bright white light moving very fast  above cloud cover from east to west in eastern sky,2/11/03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33619,33619,1/14/03 06:50,Boise,2 minutes,Early morning sighting left me dizzy,2/5/03,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33620,33620,1/7/03 22:30,Post Falls,About 4 hours,"Several teardrop shaped fading lights, emmited soft sighing sound. It felt like 10 minutes, but lasted 4 hours.",2/5/03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33621,33621,11/28/02 07:16,McCall,2 minutes,Observed fiery debris field of object moving west to east.,12/23/02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33622,33622,11/19/02 07:00,Pollock,20 min.,"Bright light SSE of Pollock, Idaho at 20 degrees above horizon that remained stationary for 20 min (spherical to crescent).",11/20/02,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33623,33623,10/28/02 18:45,Idaho,5 min,"While driving home, we saw 8 white lights flashing in a formation for about 5 minutes.The object was moving slowly over the Idaho/O",11/4/02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33624,33624,10/12/02 19:30,Rose Lake,10 minutes,Strange sphere above north Idaho.,10/15/02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33625,33625,10/1/02 15:00,Athol,3-5 min.,high polished chrome-teardrop shaped object hovering over a busy North Idaho Hi-way in mid afternoon,4/27/04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
