,Unnamed: 0,Unnamed: 0.1,status_id,created_at,user_id,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,sentiment_polarity,sentiment_subjectivity,sentence,found_flag
206,206,20774,x640281925270286336,2015-09-05 21:54:41,x25073877,realDonaldTrump,The hedge fund guys (gals) have to pay higher taxes ASAP. They are paying practically nothing. We must reduce taxes for the middle class!,Twitter for Android,137,,,,False,False,8217,5311,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.25,The hedge fund guys gals have to pay higher taxes ASAP They are paying practically nothing We must reduce taxes for the middle class,1
207,207,20954,x630477766547386368,2015-08-09 20:36:27,x25073877,realDonaldTrump,Wonderful Frank Gifford has just passed away at age 84. He was my friend and a truly great guy! Warmest condolences to family.,Twitter for Android,126,,,,False,False,4918,1271,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.twitter.com/1.1/geo/id/65b4760a2b411e11.json,New Jersey,"New Jersey, USA",admin,United States,US,40.6546164 -74.6971833,-74.6971833 40.6546164,-75.563587 -73.88506 -73.88506 -75.563587 38.788657 38.788657 41.357424 41.357424,0.9,0.875,Wonderful Frank Gifford has just passed away at age 84 He was my friend and a truly great guy Warmest condolences to family,1
208,208,21018,x629992743788523520,2015-08-08 12:29:09,x25073877,realDonaldTrump,"So many ""politically correct"" fools in our country. We have to all get back to work and stop wasting time and energy on nonsense!",Twitter for Android,129,,,,False,False,20242,11910,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.twitter.com/1.1/geo/id/65b4760a2b411e11.json,New Jersey,"New Jersey, USA",admin,United States,US,40.6547215 -74.6971669,-74.6971669 40.6547215,-75.563587 -73.88506 -73.88506 -75.563587 38.788657 38.788657 41.357424 41.357424,0.16666666666666666,0.19999999999999998,So many politically correct fools in our country We have to all get back to work and stop wasting time and energy on nonsense,1
209,209,21240,x625128359572426752,2015-07-26 02:19:49,x25073877,realDonaldTrump,".@ScottWalker is a nice guy, but not presidential material. Wisconsin is in turmoil, borrowing to the hilt, and doing poorly in jobs etc.",Twitter for Android,137,,,,False,False,1296,738,,,,,,,,,,,,,,x33750798,ScottWalker,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09999999999999998,0.8,ScottWalker is a nice guy but not presidential material Wisconsin is in turmoil borrowing to the hilt and doing poorly in jobs etc,1
210,210,21247,x625125795195920384,2015-07-26 02:09:38,x25073877,realDonaldTrump,"""@Foshay504: @greta DonaldTrump-Love him! It's time to run America like a business. We've given all our wealth to China n Mexico!! No more!",Twitter for Android,139,,,,False,False,761,346,,,,,,,,,,,,,,x3245662508 16031927,Foshay504 greta,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.55,Foshay504 greta DonaldTrump Love him It is time to run America like a business We ve given all our wealth to China n Mexico No more,1
211,211,21253,x625737299406536704,2015-07-27 18:39:32,x25073877,realDonaldTrump,"""@scorpio5053 @realDonaldTrump is the real deal. Hes not running for his health. Believes in the Red White &amp; Blue.@UnitedCitizen01""",Twitter Web Client,135,,,,False,False,485,175,,,,,,,,,,,,,,x2209806914 25073877 1675606220,scorpio5053 realDonaldTrump UnitedCitizen01,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.1,scorpio5053 realDonaldTrump is the real deal Hes not running for his health Believes in the Red White amp Blue UnitedCitizen01,1
212,212,21310,x623911355737899009,2015-07-22 17:43:53,x25073877,realDonaldTrump,Obama still will keep all military recruitment centers &amp; bases Gun Free Zones! It has to stop. MILITARY LIVES MATTER!,Twitter Web Client,121,,,,False,False,4082,2506,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06666666666666668,0.3333333333333333,Obama still will keep all military recruitment centers amp bases Gun Free Zones It has to stop MILITARY LIVES MATTER,1
213,213,21882,x616926822949855232,2015-07-03 11:09:51,x25073877,realDonaldTrump,Mexican leaders and negotiators are much tougher and smarter than those of the U.S. Mexico is killing us on jobs and trade. WAKE UP!,Twitter for Android,132,,,,False,False,1289,700,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,Mexican leaders and negotiators are much tougher and smarter than those of the U S Mexico is killing us on jobs and trade WAKE UP,1
214,214,21886,x617109797738049536,2015-07-03 23:16:55,x25073877,realDonaldTrump,"""@BonnieKit: Thank you America Ferrara for supporting lawless criminals from Mexico. One more needless death. 2 innocent lives taken""",Twitter for Android,133,,,,False,False,600,375,,,,,,,,,,,,,,x3141654004,BonnieKit,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.twitter.com/1.1/geo/id/65b4760a2b411e11.json,New Jersey,"New Jersey, USA",admin,United States,US,40.6546882 -74.6971764,-74.6971764 40.6546882,-75.563587 -73.88506 -73.88506 -75.563587 38.788657 38.788657 41.357424 41.357424,0.1875,0.6125,BonnieKit Thank you America Ferrara for supporting lawless criminals from Mexico One more needless death 2 innocent lives taken,1
215,215,21895,x616682744660262913,2015-07-02 18:59:58,x25073877,realDonaldTrump,"New jobs report: 432,000 left workforce, manufacturing &amp; durable goods go - http://t.co/RD1blUZyRn We need leaders who understand business.",Twitter Web Client,143,,,,False,False,527,434,,,hotair.com/archives/2015/…,http://t.co/RD1blUZyRn,http://hotair.com/archives/2015/07/02/june-jobs-report-223k-added-but-432k-left-workforce-april-may-revised-down-60k/,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06818181818181818,0.22727272727272727,New jobs report 432 000 left workforce manufacturing amp durable goods go RD1blUZyRn We need leaders who understand business,1
216,216,22045,x614845734278533120,2015-06-27 17:20:20,x25073877,realDonaldTrump,The leader and negotiators representing Mexico are far smarter and more cunning than the leader and negotiators representing the U.S.!,Twitter for Android,134,,,,False,False,654,405,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19999999999999998,0.7333333333333334,The leader and negotiators representing Mexico are far smarter and more cunning than the leader and negotiators representing the U S,1
217,217,22078,x614451323568824320,2015-06-26 15:13:06,x25073877,realDonaldTrump,.@Univision cares far more about Mexico than it does about the U.S.  Are they controlled by the Mexican government?,Twitter Web Client,115,,,,False,False,966,746,,,,,,,,,,,,,,x40924038,Univision,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19999999999999998,0.5,Univision cares far more about Mexico than it does about the U S Are they controlled by the Mexican government,1
218,218,22296,x609925443341393920,2015-06-14 03:28:52,x25073877,realDonaldTrump,"""@purpleheartwife: @realDonaldTrump you have some military caregivers in FL ready to back you! @sherrimarie73"" Thanks, call Corey.",Twitter for Android,130,,,,False,False,61,20,,,,,,,,,,,,,,x25073877 44517626,realDonaldTrump sherrimarie73,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07500000000000001,0.2,purpleheartwife realDonaldTrump you have some military caregivers in FL ready to back you sherrimarie73 Thanks call Corey,1
219,219,22422,x606125803420700672,2015-06-03 15:50:27,x25073877,realDonaldTrump,The Trans-Pacific Partnership will increase our trade deficits &amp; send even more jobs overseas. This is a bad deal. Time for smart trade!,Twitter Web Client,140,,,,False,False,241,207,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00476190476190481,0.6031746031746031,The Trans Pacific Partnership will increase our trade deficits amp send even more jobs overseas This is a bad deal Time for smart trade,1
220,220,22554,x603421265022574592,2015-05-27 04:43:35,x25073877,realDonaldTrump,"""@2014_vince: @realDonaldTrump all planet earth wants the deal king trump to clean up the bush..obama mess"" Wow, it can be done!",Twitter for Android,128,,,,False,False,29,15,,,,,,,,,,,,,,x2306103484 25073877,2014_vince realDonaldTrump,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12291666666666667,0.49375,vince realDonaldTrump all planet earth wants the deal king trump to clean up the bush obama mess Wow it can be done,1
221,221,22742,x600783533171441664,2015-05-19 22:02:10,x25073877,realDonaldTrump,With Sen. Elizabeth Dole &amp; @DoleFoundation Caregiver Fellows. Tremendous people caring for our military &amp; veterans! http://t.co/zGr7jLhj5B,Twitter Web Client,146,,,,False,False,102,57,,,,,,http://pbs.twimg.com/media/CFZpcIvUgAA6wWl.jpg,http://t.co/zGr7jLhj5B,https://twitter.com/realDonaldTrump/status/600783533171441664/photo/1,photo,http://pbs.twimg.com/media/CFZpcIvUgAA6wWl.jpg,http://t.co/zGr7jLhj5B,https://twitter.com/realDonaldTrump/status/600783533171441664/photo/1,,x891532531,DoleFoundation,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11666666666666665,0.55,With Sen Elizabeth Dole amp DoleFoundation Caregiver Fellows Tremendous people caring for our military amp veterans,1
222,222,22773,x600732734668025856,2015-05-19 18:40:19,x25073877,realDonaldTrump,Our debt finances China’s military. It's time to get tough – we hold all the cards. Let’s Make America Great Again! https://t.co/u25yI5T7E8,Twitter Web Client,139,,,,False,False,136,61,,,donaldjtrump.com,https://t.co/u25yI5T7E8,https://www.donaldjtrump.com/,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1037037037037037,0.5611111111111111,Our debt finances China s military It is time to get tough we hold all the cards Let s Make America Great Again https,1
223,223,22926,x598475321856385024,2015-05-13 13:10:10,x25073877,realDonaldTrump,My major hotel conversion of The Old Post Office on Pennsylvania Avenue in D.C. is under budget and ahead of schedule. Should be U.S.A.,Twitter for Android,135,,,,False,False,198,66,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json,Manhattan,"Manhattan, NY",city,United States,US,40.7624021 -73.9750631,-73.9750631 40.7624021,-74.026675 -73.910408 -73.910408 -74.026675 40.683935 40.683935 40.877483 40.877483,0.08125,0.35,My major hotel conversion of The Old Post Office on Pennsylvania Avenue in D C is under budget and ahead of schedule Should be U S A,1
224,224,23181,x594374255447441409,2015-05-02 05:34:00,x25073877,realDonaldTrump,"Baltimore had a really tough night - only great leadership can solve the many inner-city problems facing our country. Jobs, jobs, jobs!",Twitter for Android,135,,,,False,False,229,102,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18222222222222223,0.65,Baltimore had a really tough night only great leadership can solve the many inner city problems facing our country Jobs jobs jobs,1
225,225,23290,x593037926369464320,2015-04-28 13:03:54,x25073877,realDonaldTrump,"The best social program, by far, is a JOB! Our jobs are being taken away from us by China and many other countries - incompetent leader.",Twitter for Android,136,,,,False,False,997,769,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19305555555555562,0.43472222222222223,The best social program by far is a JOB Our jobs are being taken away from us by China and many other countries incompetent leader,1
226,226,23548,x588858043590377472,2015-04-17 00:14:32,x25073877,realDonaldTrump,"""@4kmiddlebrook: @realDonaldTrump #WakeUpAmerica Donald's Policies are the Real Game Plan to #Win, He's also the only 1 to beat #Hillary""",Twitter for Android,137,,,,False,False,26,10,WakeUpAmerica Win Hillary,,,,,,,,,,,,,x231230506 25073877,4kmiddlebrook realDonaldTrump,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06666666666666665,0.6666666666666666,4kmiddlebrook realDonaldTrump WakeUpAmerica Donald is Policies are the Real Game Plan to Win He is also the only 1 to beat Hillary,1
227,227,23762,x587247264650960896,2015-04-12 13:33:53,x25073877,realDonaldTrump,"""@PrincessDaytura: @TMobile   Thank you for having the courage to speak out against corporate coruption, much respect Mr Trump. #Trump4Prez""",Twitter for Android,140,,,,False,False,26,15,Trump4Prez,,,,,,,,,,,,,x17338082,TMobile,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,PrincessDaytura TMobile Thank you for having the courage to speak out against corporate coruption much respect Mr Trump Trump4Prez,1
228,228,24151,x580221208639197184,2015-03-24 04:14:50,x25073877,realDonaldTrump,"""@raymeem: @megynkelly @realDonaldTrump I see Donald is the only guy who makes sense on economic reality.He sees naïveté of America vs China",Twitter for Android,140,,,,False,False,39,12,,,,,,,,,,,,,,x1545157776 110445334 25073877,raymeem megynkelly realDonaldTrump,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.6,raymeem megynkelly realDonaldTrump I see Donald is the only guy who makes sense on economic reality He sees of America vs,1
229,229,24353,x573316826815459329,2015-03-05 02:59:17,x25073877,realDonaldTrump,"""@mbabramson: @realDonaldTrump Why are you the only candidate who discusses US trade imbalances with other countries? It's important!",Twitter for Android,133,,,,False,False,50,23,,,,,,,,,,,,,,x1964955486 25073877,mbabramson realDonaldTrump,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09166666666666667,0.7916666666666666,mbabramson realDonaldTrump Why are you the only candidate who discusses US trade imbalances with other countries It is important,1
230,230,25431,x553849911788466176,2015-01-10 09:44:43,x25073877,realDonaldTrump,"""@run: Can you really argue withDonaldTrump view that an individual has the right to defend self &amp; family when life is directly threatened?",Twitter for Android,143,,,,False,False,53,23,,,,,,,,,,,,,,x950290555,run,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14642857142857144,0.3839285714285714,run Can you really argue withDonaldTrump view that an individual has the right to defend self amp family when life is directly threatened,1
231,231,25916,x551128838198292480,2015-01-02 21:32:09,x25073877,realDonaldTrump,"""@sean:  Icahn,Kravis,Buffet &amp; many other top business men've taken advantage of corporate bankruptcy law,yet people only point out Trump.",Twitter for Android,142,,,,False,False,23,10,,,,,,,,,,,,,,x14346209,sean,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.twitter.com/1.1/geo/id/3297935a53c5a08c.json,Palm Beach,"Palm Beach, FL",city,United States,US,26.6767658 -80.0371553,-80.0371553 26.6767658,-80.0455466 -80.032976 -80.032976 -80.0455466 26.593627 26.593627 26.771381 26.771381,0.175,0.475,sean Icahn Kravis Buffet amp many other top business men ve taken advantage of corporate bankruptcy law yet people only point out Trump,1
232,232,25936,x812406855469252608,2016-12-23 21:17:42,x25073877,realDonaldTrump,"The terrorist who killed so many people in Germany said just before crime, ""by God's will we will slaughter you pigs, I swear, we will......",Twitter for Android,140,,,,False,False,49003,18043,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.25,The terrorist who killed so many people in Germany said just before crime by God is will we will slaughter you pigs I swear we will,1
233,233,26049,x806214078465245185,2016-12-06 19:09:49,x25073877,realDonaldTrump,"Masa (SoftBank) of Japan has agreed to invest $50 billion in the U.S. toward businesses and 50,000 new jobs....",Twitter Web Client,111,,,,False,False,85404,27555,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13636363636363635,0.45454545454545453,Masa SoftBank of Japan has agreed to invest 50 billion in the U S toward businesses and 50 000 new jobs,1
234,234,26054,x811196778779463684,2016-12-20 13:09:18,x25073877,realDonaldTrump,"especially how to get people, even with an unlimited budget, out to vote in the vital swing states ( and more). They focused on wrong states",Twitter for Android,140,,,,False,False,40541,8641,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024999999999999994,0.7,especially how to get people even with an unlimited budget out to vote in the vital swing states and more They focused on wrong,1
235,235,26103,x801219908910469120,2016-11-23 00:24:46,x25073877,realDonaldTrump,Bus crash in Tennessee so sad &amp; so terrible. Condolences to all family members and loved ones. These beautiful children will be remembered!,Twitter for Android,143,,,,False,False,128247,26748,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012499999999999983,0.95,Bus crash in Tennessee so sad amp so terrible Condolences to all family members and loved ones These beautiful children will be remembered,1
236,236,26147,x796130340180029441,2016-11-08 23:20:39,x25073877,realDonaldTrump,RT @EricTrump: Join my family in this incredible movement to #MakeAmericaGreatAgain!! Now it is up to you! Please #VOTE for America! https:…,Twitter for iPhone,140,,,,False,True,0,19476,MakeAmericaGreatAgain VOTE,,,,,,,,,,,,,x39349894,EricTrump,en,,,,,,,,,,,,,,,,x796100888297435136,Join my family in this incredible movement to #MakeAmericaGreatAgain!! Now it is up to you! Please #VOTE for America! https://t.co/8vz7qhGHwl,2016-11-08 15:23:37,,63626.0,x39349894,EricTrump,Eric Trump,1742667.0,586.0,5244.0,,Executive Vice President of The @Trump Organization. Husband to @LaraLeaTrump. Large advocate of @StJude Children's Research Hospital. #MakeAmericaGreatAgain,True,,,,,,,,,,0.9,0.9,RT EricTrump Join my family in this incredible movement to MakeAmericaGreatAgain Now it is up to you Please VOTE for America https,1
237,237,26403,x788918981818134529,2016-10-20 01:45:17,x729676086632656900,TeamTrump,#CrookedHillary's plan will add $1.15 TRILLION in new taxes. We cannot afford her! #DrainTheSwamp #Debate https://t.co/jpjKY1IiQh,Twitter Web Client,105,,,,False,True,7117,3927,CrookedHillary DrainTheSwamp Debate,,,,,http://pbs.twimg.com/ext_tw_video_thumb/788918884090851328/pu/img/s24Bn2dUpxEaKtF4.jpg,https://t.co/jpjKY1IiQh,https://twitter.com/TeamTrump/status/788918981818134529/video/1,photo,http://pbs.twimg.com/ext_tw_video_thumb/788918884090851328/pu/img/s24Bn2dUpxEaKtF4.jpg,https://t.co/jpjKY1IiQh,https://twitter.com/TeamTrump/status/788918981818134529/video/1,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13636363636363635,0.45454545454545453,CrookedHillary is plan will add 1 15 TRILLION in new taxes We cannot afford her DrainTheSwamp Debate https,1
238,238,26409,x788917570317320192,2016-10-20 01:39:40,x25073877,realDonaldTrump,".@HillaryClinton talking about jobs? Remember what she promised upstate New York. #BigLeagueTruth
#Debates https://t.co/SmjNuHi7XB",Twitter for iPhone,106,,,,False,False,11846,6762,BigLeagueTruth Debates,,,,,http://pbs.twimg.com/media/CvLMWLlUkAEOkLV.jpg,https://t.co/SmjNuHi7XB,https://twitter.com/realDonaldTrump/status/788917570317320192/photo/1,photo,http://pbs.twimg.com/media/CvLMWLlUkAEOkLV.jpg,https://t.co/SmjNuHi7XB,https://twitter.com/realDonaldTrump/status/788917570317320192/photo/1,,x1339835893,HillaryClinton,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.twitter.com/1.1/geo/id/07d9c92972487001.json,"University of Nevada, Las Vegas","University of Nevada, Las Vegas",poi,United States,US,,,-115.141017849015 -115.141017849015 -115.141017849015 -115.141017849015 36.1091694749809 36.1091694749809 36.1091694749809 36.1091694749809,0.13636363636363635,0.45454545454545453,HillaryClinton talking about jobs Remember what she promised upstate New York BigLeagueTruth Debates https,1
239,239,26502,x787758668565581824,2016-10-16 20:54:37,x25073877,realDonaldTrump,"Paul Ryan, a man who doesn't know how to win (including failed run four years ago), must start focusing on the budget, military, vets etc.",Twitter for Android,138,,,,False,False,28656,10869,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06666666666666668,0.26666666666666666,Paul Ryan a man who does not know how to win including failed run four years ago must start focusing on the budget military vets etc,1
240,240,26517,x788031447932215300,2016-10-17 14:58:32,x25073877,realDonaldTrump,"WikiLeaks proves even the Clinton campaign knew Crooked mishandled classified info, but no one gets charged? RIGGED! https://t.co/FgGxDsS0a1",Twitter for iPhone,140,,,,False,False,23582,13458,,,bloomberg.com/politics/artic…,https://t.co/FgGxDsS0a1,http://www.bloomberg.com/politics/articles/2016-10-13/clinton-aides-sought-to-deny-any-classified-data-wikileaks,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.twitter.com/1.1/geo/id/96683cc9126741d1.json,United States,United States,country,United States,US,,,-179.231086 179.859685 179.859685 -179.231086 13.182335 13.182335 71.434357 71.434357,0.15,0.05,WikiLeaks proves even the Clinton campaign knew Crooked mishandled classified info but no one gets charged RIGGED https,1
241,241,26667,x785530928256933888,2016-10-10 17:22:22,x25073877,realDonaldTrump,"Paul Ryan should spend more time on balancing the budget, jobs and illegal immigration and not waste his time on fighting Republican nominee",Twitter for Android,140,,,,False,False,77137,29319,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03333333333333333,0.3333333333333333,Paul Ryan should spend more time on balancing the budget jobs and illegal immigration and not waste his time on fighting Republican,1
242,242,26680,x786201435486781440,2016-10-12 13:46:43,x25073877,realDonaldTrump,Very little pick-up by the dishonest media of incredible information provided by WikiLeaks. So dishonest! Rigged system!,Twitter for iPhone,120,,,,False,False,52139,22559,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.twitter.com/1.1/geo/id/96683cc9126741d1.json,United States,United States,country,United States,US,,,-179.231086 179.859685 179.859685 -179.231086 13.182335 13.182335 71.434357 71.434357,0.01406250000000002,0.6375,Very little pick up by the dishonest media of incredible information provided by WikiLeaks So dishonest Rigged system,1
243,243,26728,x783477292668375040,2016-10-05 01:21:57,x25073877,realDonaldTrump,RT @mike_pence: There’s one clear choice in this election to create jobs and grow the American economy. #VPDebate https://t.co/cvv0cK6Fbt,Twitter for iPhone,137,,,,False,True,0,12262,VPDebate,,,,,http://pbs.twimg.com/media/Ct93XKfWIAAq11m.jpg,https://t.co/cvv0cK6Fbt,https://twitter.com/mike_pence/status/783476369976094721/photo/1,photo,http://pbs.twimg.com/media/Ct93XKfWIAAq11m.jpg,https://t.co/cvv0cK6Fbt,https://twitter.com/mike_pence/status/783476369976094721/photo/1,,x22203756,mike_pence,en,,,,,,,,,,,,,,,,x783476369976094721,There’s one clear choice in this election to create jobs and grow the American economy. #VPDebate https://t.co/cvv0cK6Fbt,2016-10-04 20:18:17,,23244.0,x22203756,mike_pence,Mike Pence,2862964.0,1190.0,5329.0,,Vice President of the United States,True,,,,,,,,,,0.05000000000000001,0.19166666666666665,RT pence There s one clear choice in this election to create jobs and grow the American economy VPDebate https,1
244,244,26849,x780592630585499648,2016-09-27 02:19:20,x25073877,realDonaldTrump,"RT @TeamTrump: Hillary's policies have made America less safe, that's why 200+ general and military leaders have endorsed @realDonaldTrump!…",Twitter Web Client,140,,,,False,True,0,5242,,,,,,,,,,,,,,x729676086632656900 25073877,TeamTrump realDonaldTrump,en,,,,,,,,,,,,,,,,x780591395052584960,"Hillary's policies have made America less safe, that's why 200+ general and military leaders have endorsed @realDonaldTrump! #Debates2016 https://t.co/5vqHEWWblm",2016-09-26 21:14:25,,11282.0,x729676086632656900,TeamTrump,Official Team Trump,807528.0,36.0,11022.0,USA,"Welcome To The Official #TeamTrump Account. Together, We WILL #MakeAmericaGreatAgain! #AmericaFirst",True,,,,,,,,,,0.07083333333333336,0.2916666666666667,RT TeamTrump Hillary is policies have made America less safe that is why 200 general and military leaders have endorsed realDonaldTrump,1
245,245,26934,x777910435425226753,2016-09-19 16:41:15,x25073877,realDonaldTrump,Once again someone we were told is ok turns out to be a terrorist who wants to destroy our country &amp; its people- how did he get thru system?,Twitter for iPhone,144,,,,False,False,39316,15173,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,0.19999999999999998,Once again someone we were told is ok turns out to be a terrorist who wants to destroy our country amp its people how did he get thru system,1
246,246,27076,x773948271140016128,2016-09-08 18:17:01,x25073877,realDonaldTrump,"With Luis, Mexico and the United States would have made wonderful deals together - where both Mexico and the US would have benefitted.",Twitter for iPhone,134,,,,False,False,16085,4839,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,With Luis Mexico and the United States would have made wonderful deals together where both Mexico and the US would have benefitted,1
247,247,27189,x769170204941164544,2016-08-26 13:50:42,x25073877,realDonaldTrump,"Crooked Hillary will NEVER be able to solve the problems of poverty, education and safety within the African-American &amp; Hispanic communities",Twitter for Android,144,,,,False,False,27010,8674,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.18125,Crooked Hillary will NEVER be able to solve the problems of poverty education and safety within the African American amp Hispanic,1
248,248,27372,x762790167732035585,2016-08-08 23:18:42,x25073877,realDonaldTrump,"'As Senator Clinton promised 200,000 jobs in Upstate New York - her efforts fell flat.' https://t.co/I2WqZb5N8P https://t.co/i5S3mtJWpe",Twitter for iPhone,111,,,,False,False,16477,7617,,,facebook.com/DonaldTrump/po…,https://t.co/I2WqZb5N8P,https://www.facebook.com/DonaldTrump/posts/10157458402275725,http://pbs.twimg.com/media/CpX5nHsVUAIjYEC.jpg,https://t.co/i5S3mtJWpe,https://twitter.com/realDonaldTrump/status/762790167732035585/photo/1,photo,http://pbs.twimg.com/media/CpX5nHsVUAIjYEC.jpg,https://t.co/i5S3mtJWpe,https://twitter.com/realDonaldTrump/status/762790167732035585/photo/1,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05568181818181818,0.2897727272727273,As Senator Clinton promised 200 000 jobs in Upstate New York her efforts fell flat https I2WqZb5N8P https,1
249,249,27539,x758761945910669312,2016-07-28 20:31:59,x25073877,realDonaldTrump,"A vote for Clinton-Kaine is a vote for TPP, NAFTA, high taxes, radical regulation, and massive influx of refugees.",Twitter for iPhone,114,,,,False,False,36871,16137,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.77,A vote for Clinton Kaine is a vote for TPP NAFTA high taxes radical regulation and massive influx of refugees,1
250,250,27584,x757773671545044992,2016-07-26 03:04:56,x25073877,realDonaldTrump,Sad to watch Bernie Sanders abandon his revolution. We welcome all voters who want to fix our rigged system and bring back our jobs.,Twitter for iPhone,132,,,,False,False,63655,22083,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000000000002,0.6333333333333333,Sad to watch Bernie Sanders abandon his revolution We welcome all voters who want to fix our rigged system and bring back our jobs,1
251,251,27617,x755395950089211904,2016-07-19 13:36:43,x25073877,realDonaldTrump,"""@RoxaneTancredi:  Democrats are coming to TRUMP. I used to be proud of the dem party. No more It is crooked and not for the people.""",Twitter for Android,133,,,,False,False,23101,7041,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18333333333333335,0.5333333333333333,RoxaneTancredi Democrats are coming to TRUMP I used to be proud of the dem party No more It is crooked and not for the people,1
