station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,pm1i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_ti0e,feel,metar
BOI,9/11/2020 20:00,-116.2406,43.5667,0,0,0,330,5,0,30.05,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 112000Z AUTO 33005KT 10S0 CLR 28/001 A3004 R0K T02801010 0ADISHF
BOI,9/11/2020 20:05,-116.2406,43.5667,0,0,0,320,8,0,30.05,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 112005Z AUTO 32008KT 10S0 CLR 28/002 A3004 R0K T02801020 0ADISHF
BOI,9/11/2020 20:10,-116.2406,43.5667,0,0,0,330,9,0,30.05,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 112010Z AUTO 33009KT 10S0 CLR 28/002 A3004 R0K T02801020 0ADISHF
BOI,9/11/2020 20:15,-116.2406,43.5667,0,0,0,340,8,0,30.05,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 112015Z AUTO 34008KT 10S0 CLR 28/002 A3004 R0K T02801020 0ADISHF
BOI,9/11/2020 20:20,-116.2406,43.5667,0,0,0,300,7,0,30.05,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 112020Z AUTO 30007KT 10S0 CLR 29/003 A3004 R0K T02901030 0ADISHF
BOI,9/11/2020 20:25,-116.2406,43.5667,0,0,0,310,8,0,30.05,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 112025Z AUTO 31008KT 10S0 CLR 29/002 A3004 R0K T02901020 0ADISHF
BOI,9/11/2020 20:30,-116.2406,43.5667,0,0,0,320,7,0,30.04,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 112030Z AUTO 32007KT 10S0 CLR 29/003 A3004 R0K T02901030 0ADISHF
BOI,9/11/2020 20:35,-116.2406,43.5667,0,0,0,300,9,0,30.04,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 112035Z AUTO 30009KT 10S0 CLR 29/004 A3004 R0K T02901040 0ADISHF
BOI,9/11/2020 20:40,-116.2406,43.5667,0,0,0,320,7,0,30.04,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 112040Z AUTO 32007KT 10S0 CLR 28/004 A3004 R0K T02801040 0ADISHF
BOI,9/11/2020 20:45,-116.2406,43.5667,0,0,0,310,9,0,30.04,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 112045Z AUTO 31009KT 10S0 CLR 29/003 A3004 R0K T02901030 0ADISHF
BOI,9/11/2020 20:50,-116.2406,43.5667,0,0,0,310,8,0,30.04,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 112050Z AUTO 31008KT 10S0 CLR 29/003 A3004 R0K T02901030 0ADISHF
BOI,9/11/2020 20:53,-116.2406,43.5667,84.9,26.1,11.72,320,8,0,30.03,1014.6,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.58,KBOI 112053Z 32008KT 10S0 CLR 29/003 A3003 R0K AO2 SLP146 T02941033 58019
BOI,9/11/2020 20:55,-116.2406,43.5667,0,0,0,320,7,0,30.03,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 112055Z AUTO 32007KT 10S0 CLR 29/003 A3003 R0K T02901030 0ADISHF
BOI,9/11/2020 21:00,-116.2406,43.5667,0,0,0,310,8,0,30.03,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 112100Z AUTO 31008KT 10S0 CLR 29/003 A3003 R0K T02901030 0ADISHF
BOI,9/11/2020 21:05,-116.2406,43.5667,0,0,0,300,7,0,30.03,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 112105Z AUTO 30007KT 10S0 CLR 29/004 A3003 R0K T02901040 WND 27V33  0ADISHF
BOI,9/11/2020 21:10,-116.2406,43.5667,0,0,0,270,9,0,30.03,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 112110Z AUTO 27009KT 10S0 CLR 29/003 A3003 R0K T02901030 0ADISHF
BOI,9/11/2020 21:15,-116.2406,43.5667,0,0,0,290,9,0,30.03,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 112115Z AUTO 29009KT 10S0 CLR 29/003 A3003 R0K T02901030 0ADISHF
BOI,9/11/2020 21:20,-116.2406,43.5667,0,0,0,300,8,0,30.02,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 112120Z AUTO 30008KT 10S0 CLR 29/003 A3002 R0K T02901030 0ADISHF
BOI,9/11/2020 21:25,-116.2406,43.5667,0,0,0,300,7,0,30.02,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 112125Z AUTO 30007KT 10S0 CLR 30/003 A3002 R0K T03001030 0ADISHF
BOI,9/11/2020 21:30,-116.2406,43.5667,0,0,0,290,9,0,30.02,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 112130Z AUTO 29009KT 10S0 CLR 30/004 A3002 R0K T03001040 0ADISHF
BOI,9/11/2020 21:35,-116.2406,43.5667,0,0,0,300,8,0,30.02,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 112135Z AUTO 30008KT 10S0 CLR 30/003 A3002 R0K T03001030 0ADISHF
BOI,9/11/2020 21:40,-116.2406,43.5667,0,0,0,300,8,0,30.01,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 112140Z AUTO 30008KT 10S0 CLR 29/004 A3001 R0K T02901040 0ADISHF
BOI,9/11/2020 21:45,-116.2406,43.5667,0,0,0,270,7,0,30.01,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 112145Z AUTO 27007KT 10S0 CLR 29/003 A3001 R0K T02901030 0ADISHF
BOI,9/11/2020 21:50,-116.2406,43.5667,0,0,0,280,8,0,30.01,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 112150Z AUTO 28008KT 10S0 CLR 30/002 A3001 R0K T03001020 0ADISHF
BOI,9/11/2020 21:53,-116.2406,43.5667,86,28.9,12.69,290,7,0,30.01,1013.8,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.58,KBOI 112153Z 29007KT 10S0 CLR 30/002 A3001 R0K AO2 SLP138 T03001017
BOI,9/11/2020 21:55,-116.2406,43.5667,0,0,0,280,5,0,30.01,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 112155Z AUTO 28005KT 10S0 CLR 30/002 A3001 R0K T03001020 0ADISHF
BOI,9/11/2020 22:00,-116.2406,43.5667,0,0,0,290,10,0,30.01,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 112200Z AUTO 29010KT 10S0 CLR 31/003 A3001 R0K T03101030 0ADISHF
BOI,9/11/2020 22:05,-116.2406,43.5667,0,0,0,270,8,0,30.01,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 112205Z AUTO 27008KT 10S0 CLR 30/003 A3001 R0K T03001030 0ADISHF
BOI,9/11/2020 22:10,-116.2406,43.5667,0,0,0,290,8,0,30,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 112210Z AUTO 29008KT 10S0 CLR 30/003 A3000 R0K T03001030 0ADISHF
BOI,9/11/2020 22:15,-116.2406,43.5667,0,0,0,290,7,0,30,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 112215Z AUTO 29007KT 10S0 CLR 30/005 A3000 R0K T03001050 0ADISHF
BOI,9/11/2020 22:20,-116.2406,43.5667,0,0,0,310,5,0,30,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 112220Z AUTO 31005KT 10S0 CLR 31/004 A3000 R0K T03101040 0ADISHF
BOI,9/11/2020 22:25,-116.2406,43.5667,0,0,0,280,7,0,30,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 112225Z AUTO 28007KT 10S0 CLR 31/004 A3000 R0K T03101040 0ADISHF
BOI,9/11/2020 22:30,-116.2406,43.5667,0,0,0,280,8,0,30,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 112230Z AUTO 28008KT 10S0 CLR 31/004 A3000 R0K T03101040 0ADISHF
BOI,9/11/2020 22:35,-116.2406,43.5667,0,0,0,280,9,0,30,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 112235Z AUTO 28009KT 10S0 CLR 31/004 A3000 R0K T03101040 0ADISHF
BOI,9/11/2020 22:40,-116.2406,43.5667,0,0,0,320,4,0,29.99,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 112240Z AUTO 32004KT 10S0 CLR 31/004 A2998 R0K T03101040 0ADISHF
BOI,9/11/2020 22:45,-116.2406,43.5667,0,0,0,300,8,0,29.99,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 112245Z AUTO 30008KT 10S0 CLR 31/003 A2998 R0K T03101030 0ADISHF
BOI,9/11/2020 22:50,-116.2406,43.5667,0,0,0,270,7,0,29.99,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 112250Z AUTO 27007KT 10S0 CLR 31/003 A2998 R0K T03101030 0ADISHF
BOI,9/11/2020 22:53,-116.2406,43.5667,87.1,26.1,10.92,270,9,0,29.99,1013,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.14,KBOI 112253Z 27009KT 10S0 CLR 31/003 A2999 R0K AO2 SLP130 T03061033
BOI,9/11/2020 22:55,-116.2406,43.5667,0,0,0,280,5,0,29.99,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 112255Z AUTO 28005KT 10S0 CLR 31/003 A2998 R0K T03101030 0ADISHF
BOI,9/11/2020 23:00,-116.2406,43.5667,0,0,0,300,9,0,29.99,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 112300Z AUTO 30009KT 10S0 CLR 31/003 A2998 R0K T03101030 0ADISHF
BOI,9/11/2020 23:05,-116.2406,43.5667,0,0,0,300,4,0,29.99,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 112305Z AUTO 30004KT 10S0 CLR 31/003 A2998 R0K T03101030 0ADISHF
BOI,9/11/2020 23:10,-116.2406,43.5667,0,0,0,290,5,0,29.99,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 112310Z AUTO 29005KT 10S0 CLR 30/003 A2998 R0K T03001030 0ADISHF
BOI,9/11/2020 23:15,-116.2406,43.5667,0,0,0,300,5,0,29.98,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 112315Z AUTO 30005KT 10S0 CLR 31/003 A2997 R0K T03101030 VRB06KT  0ADISHF
BOI,9/11/2020 23:20,-116.2406,43.5667,0,0,0,270,4,0,29.98,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 112320Z AUTO 27004KT 10S0 CLR 30/003 A2997 R0K T03001030 0ADISHF
BOI,9/11/2020 23:25,-116.2406,43.5667,0,0,0,290,5,0,29.98,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 112325Z AUTO 29005KT 10S0 CLR 31/003 A2997 R0K T03101030 0ADISHF
BOI,9/11/2020 23:30,-116.2406,43.5667,0,0,0,290,4,0,29.98,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 112330Z AUTO 29004KT 10S0 CLR 30/003 A2997 R0K T03001030 0ADISHF
BOI,9/11/2020 23:35,-116.2406,43.5667,0,0,0,280,5,0,29.98,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 112335Z AUTO 28005KT 10S0 CLR 31/002 A2997 R0K T03101020 0ADISHF
BOI,9/11/2020 23:40,-116.2406,43.5667,0,0,0,290,5,0,29.98,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 112340Z AUTO 29005KT 10S0 CLR 30/002 A2997 R0K T03001020 0ADISHF
BOI,9/11/2020 23:45,-116.2406,43.5667,0,0,0,270,7,0,29.98,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 112345Z AUTO 27007KT 10S0 CLR 30/002 A2997 R0K T03001020 0ADISHF
BOI,9/11/2020 23:50,-116.2406,43.5667,0,0,0,270,8,0,29.98,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 112350Z AUTO 27008KT 10S0 CLR 30/002 A2997 R0K T03001020 0ADISHF
BOI,9/11/2020 23:53,-116.2406,43.5667,86,28.9,12.69,280,6,0,29.98,1012.7,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.58,KBOI 112353Z 28006KT 10S0 CLR 30/002 A2998 R0K AO2 SLP127 T03001017 10306 20244 56017
BOI,9/11/2020 23:55,-116.2406,43.5667,0,0,0,280,7,0,29.98,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 112355Z AUTO 28007KT 10S0 CLR 30/002 A2997 R0K T03001020 0ADISHF
BOI,9/12/2020 0:00,-116.2406,43.5667,0,0,0,310,5,0,29.98,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 120000Z AUTO 31005KT 10S0 CLR 30/002 A2997 R0K T03001020 0ADISHF
BOI,9/12/2020 0:05,-116.2406,43.5667,0,0,0,280,5,0,29.98,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 120005Z AUTO 28005KT 10S0 CLR 30/002 A2997 R0K T03001020 VRB05KT  0ADISHF
BOI,9/12/2020 0:10,-116.2406,43.5667,0,0,0,300,5,0,29.98,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 120010Z AUTO 30005KT 10S0 CLR 30/001 A2997 R0K T03001010 0ADISHF
BOI,9/12/2020 0:15,-116.2406,43.5667,0,0,0,300,5,0,29.97,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 120015Z AUTO 30005KT 10S0 CLR 30/001 A2996 R0K T03001010 0ADISHF
BOI,9/12/2020 0:20,-116.2406,43.5667,0,0,0,300,5,0,29.97,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 120020Z AUTO 30005KT 10S0 CLR 29/001 A2996 R0K T02901010 0ADISHF
BOI,9/12/2020 0:25,-116.2406,43.5667,0,0,0,290,7,0,29.97,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 120025Z AUTO 29007KT 10S0 CLR 30/001 A2996 R0K T03001010 0ADISHF
BOI,9/12/2020 0:30,-116.2406,43.5667,0,0,0,290,5,0,29.97,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 120030Z AUTO 29005KT 10S0 CLR 29/001 A2996 R0K T02901010 0ADISHF
BOI,9/12/2020 0:35,-116.2406,43.5667,0,0,0,290,7,0,29.97,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 120035Z AUTO 29007KT 10S0 CLR 29/001 A2996 R0K T02901010 0ADISHF
BOI,9/12/2020 0:40,-116.2406,43.5667,0,0,0,280,5,0,29.97,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 120040Z AUTO 28005KT 10S0 CLR 29/001 A2996 R0K T02901010 0ADISHF
BOI,9/12/2020 0:45,-116.2406,43.5667,0,0,0,280,5,0,29.97,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 120045Z AUTO 28005KT 10S0 CLR 29/00 A2996 R0K T02900000 0ADISHF
BOI,9/12/2020 0:50,-116.2406,43.5667,0,0,0,280,5,0,29.97,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 120050Z AUTO 28005KT 10S0 CLR 29/01 A2996 R0K T02900010 0ADISHF
BOI,9/12/2020 0:53,-116.2406,43.5667,84,33.1,16.04,280,7,0,29.97,1012.4,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.14,KBOI 120053Z 28007KT 10S0 CLR 29/01 A2997 R0K AO2 SLP124 T02890006
BOI,9/12/2020 0:55,-116.2406,43.5667,0,0,0,280,5,0,29.97,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 120055Z AUTO 28005KT 10S0 CLR 29/01 A2996 R0K T02900010 0ADISHF
BOI,9/12/2020 1:00,-116.2406,43.5667,0,0,0,280,5,0,29.97,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 120100Z AUTO 28005KT 10S0 CLR 28/01 A2996 R0K T02800010 0ADISHF
BOI,9/12/2020 1:05,-116.2406,43.5667,0,0,0,280,5,0,29.97,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 120105Z AUTO 28005KT 10S0 CLR 28/01 A2996 R0K T02800010 0ADISHF
BOI,9/12/2020 1:10,-116.2406,43.5667,0,0,0,280,5,0,29.97,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 120110Z AUTO 28005KT 10S0 CLR 28/01 A2996 R0K T02800010 0ADISHF
BOI,9/12/2020 1:15,-116.2406,43.5667,0,0,0,290,4,0,29.96,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 120115Z AUTO 29004KT 10S0 CLR 28/01 A2995 R0K T02800010 0ADISHF
BOI,9/12/2020 1:20,-116.2406,43.5667,0,0,0,300,4,0,29.97,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 120120Z AUTO 30004KT 10S0 CLR 27/02 A2996 R0K T02700020 0ADISHF
BOI,9/12/2020 1:25,-116.2406,43.5667,0,0,0,290,4,0,29.96,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 120125Z AUTO 29004KT 10S0 CLR 27/02 A2995 R0K T02700020 0ADISHF
BOI,9/12/2020 1:30,-116.2406,43.5667,0,0,0,290,4,0,29.97,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 120130Z AUTO 29004KT 10S0 CLR 27/02 A2996 R0K T02700020 0ADISHF
BOI,9/12/2020 1:35,-116.2406,43.5667,0,0,0,290,4,0,29.96,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 120135Z AUTO 29004KT 10S0 CLR 27/02 A2995 R0K T02700020 0ADISHF
BOI,9/12/2020 1:40,-116.2406,43.5667,0,0,0,300,4,0,29.96,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 120140Z AUTO 30004KT 10S0 CLR 27/02 A2995 R0K T02700020 0ADISHF
BOI,9/12/2020 1:45,-116.2406,43.5667,0,0,0,290,4,0,29.96,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 120145Z AUTO 29004KT 10S0 CLR 26/02 A2995 R0K T02600020 0ADISHF
BOI,9/12/2020 1:50,-116.2406,43.5667,0,0,0,300,4,0,29.96,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 120150Z AUTO 30004KT 10S0 CLR 26/02 A2995 R0K T02600020 0ADISHF
BOI,9/12/2020 1:53,-116.2406,43.5667,78.1,36,21.83,290,4,0,29.96,1012.7,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 120153Z 29004KT 10S0 CLR 26/02 A2996 R0K AO2 SLP127 T02560022
BOI,9/12/2020 1:55,-116.2406,43.5667,0,0,0,290,2,0,29.96,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 120155Z AUTO 29002KT 10S0 CLR 25/02 A2995 R0K T02500020 0ADISHF
BOI,9/12/2020 2:00,-116.2406,43.5667,0,0,0,0,0,0,29.96,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 120200Z AUTO 00000KT 10S0 CLR 24/02 A2995 R0K T02400020 0ADISHF
BOI,9/12/2020 2:05,-116.2406,43.5667,0,0,0,0,0,0,29.96,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 120205Z AUTO 00000KT 10S0 CLR 25/03 A2995 R0K T02500030 0ADISHF
BOI,9/12/2020 2:10,-116.2406,43.5667,0,0,0,0,0,0,29.96,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 120210Z AUTO 00000KT 10S0 CLR 26/03 A2995 R0K T02600030 0ADISHF
BOI,9/12/2020 2:15,-116.2406,43.5667,0,0,0,0,0,0,29.96,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 120215Z AUTO 00000KT 10S0 CLR 26/03 A2995 R0K T02600030 0ADISHF
BOI,9/12/2020 2:20,-116.2406,43.5667,0,0,0,0,0,0,29.96,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 120220Z AUTO 00000KT 10S0 CLR 25/03 A2995 R0K T02500030 0ADISHF
BOI,9/12/2020 2:25,-116.2406,43.5667,0,0,0,0,0,0,29.96,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 120225Z AUTO 00000KT 10S0 CLR 24/03 A2995 R0K T02400030 0ADISHF
BOI,9/12/2020 2:30,-116.2406,43.5667,0,0,0,0,0,0,29.96,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 120230Z AUTO 00000KT 10S0 CLR 25/03 A2995 R0K T02500030 0ADISHF
BOI,9/12/2020 2:35,-116.2406,43.5667,0,0,0,0,0,0,29.96,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 120235Z AUTO 00000KT 10S0 CLR 24/03 A2995 R0K T02400030 0ADISHF
BOI,9/12/2020 2:40,-116.2406,43.5667,0,0,0,0,0,0,29.96,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 120240Z AUTO 00000KT 10S0 CLR 24/03 A2995 R0K T02400030 0ADISHF
BOI,9/12/2020 2:45,-116.2406,43.5667,0,0,0,210,2,0,29.97,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 120245Z AUTO 21002KT 10S0 CLR 22/02 A2996 R0K T02200020 0ADISHF
BOI,9/12/2020 2:50,-116.2406,43.5667,0,0,0,220,2,0,29.97,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 120250Z AUTO 22002KT 10S0 CLR 22/02 A2996 R0K T02200020 0ADISHF
BOI,9/12/2020 2:53,-116.2406,43.5667,72,36,26.77,0,0,0,29.97,1012.8,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 120253Z 00000KT 10S0 CLR 22/02 A2997 R0K AO2 SLP128 T02220022 55003
BOI,9/12/2020 2:55,-116.2406,43.5667,0,0,0,0,0,0,29.97,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 120255Z AUTO 00000KT 10S0 CLR 22/02 A2996 R0K T02200020 0ADISHF
BOI,9/12/2020 3:00,-116.2406,43.5667,0,0,0,0,0,0,29.97,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 120300Z AUTO 00000KT 10S0 CLR 22/02 A2996 R0K T02200020 0ADISHF
BOI,9/12/2020 3:05,-116.2406,43.5667,0,0,0,0,0,0,29.97,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 120305Z AUTO 00000KT 10S0 CLR 22/02 A2996 R0K T02200020 0ADISHF
BOI,9/12/2020 3:10,-116.2406,43.5667,0,0,0,0,0,0,29.97,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 120310Z AUTO 00000KT 10S0 CLR 22/02 A2996 R0K T02200020 0ADISHF
BOI,9/12/2020 3:15,-116.2406,43.5667,0,0,0,0,0,0,29.97,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 120315Z AUTO 00000KT 10S0 CLR 22/03 A2996 R0K T02200030 0ADISHF
BOI,9/12/2020 3:20,-116.2406,43.5667,0,0,0,170,2,0,29.97,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 120320Z AUTO 17002KT 10S0 CLR 22/03 A2996 R0K T02200030 0ADISHF
BOI,9/12/2020 3:25,-116.2406,43.5667,0,0,0,190,2,0,29.97,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 120325Z AUTO 19002KT 10S0 CLR 21/03 A2996 R0K T02100030 0ADISHF
BOI,9/12/2020 3:30,-116.2406,43.5667,0,0,0,0,0,0,29.97,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 120330Z AUTO 00000KT 10S0 CLR 21/02 A2996 R0K T02100020 0ADISHF
BOI,9/12/2020 3:35,-116.2406,43.5667,0,0,0,0,0,0,29.97,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 120335Z AUTO 00000KT 10S0 CLR 21/02 A2996 R0K T02100020 0ADISHF
BOI,9/12/2020 3:40,-116.2406,43.5667,0,0,0,0,0,0,29.97,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 120340Z AUTO 00000KT 10S0 CLR 21/02 A2996 R0K T02100020 0ADISHF
BOI,9/12/2020 3:45,-116.2406,43.5667,0,0,0,0,0,0,29.98,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 120345Z AUTO 00000KT 10S0 CLR 21/02 A2997 R0K T02100020 0ADISHF
BOI,9/12/2020 3:50,-116.2406,43.5667,0,0,0,0,0,0,29.97,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 120350Z AUTO 00000KT 10S0 CLR 21/02 A2996 R0K T02100020 0ADISHF
BOI,9/12/2020 3:53,-116.2406,43.5667,70,36,28.65,0,0,0,29.98,1012.8,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 120353Z 00000KT 10S0 CLR 21/02 A2998 R0K AO2 SLP128 T02110022
BOI,9/12/2020 3:55,-116.2406,43.5667,0,0,0,0,0,0,29.98,0,10,0,CLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KBOI 120355Z AUTO 00000KT 10S0 CLR 21/02 A2997 R0K T02100020 0ADISHF
